,NPERS,NACTIFS,REVMEN,REVMENMN,REVMENMX,COEFFUC,REVMENUC,REVMENMNUC,REVMENMXUC,CJACTOCCUP,MNAIS,ANAIS,AGE,ANARRIV,AGARRIV,RABSP,NOIK1,NOIK2,NBENFM3,NBENF3A17,NBENF18P,TOTREVEN,DUDET,DEBDETM,DEBDETA,TPSINT,DATANT,DAMOIS,TRAJET,POURCLIEN,ANETA,HH,HHTOT,JOURTR,NBSAME,NBDIMA,DEBUTM,FINM,DEBUT2H,DEBUT2M,FIN2H,FIN2M,NBNUIT,NBASTR,COMBIEN,TPMAISON,CONGE,ATMAL,NBRKM,DATACCM,DATACCA,NBJARR,RESTMAIN,INFOH,FINETUD,SUPH,SUPA,DEBUTH,FINH,REVMENS,KMANNU,TPSINFO,AGFINETU,ANFINETU,WHO,pondcal,pondqaa,duree_cessation,tps_interim,tps_contrat,anciennete,debut_contrat,revannu_drap,revannu,revmensc,revmenscc_drap,fprov,C1C_1,C1C_2,C1C_3,C1C_4,C1C_5,C1C_6,C1C_8,C1C_9,C1D_1,C1D_2,C1D_3,C1D_4,C1D_5,C1D_6,C1D_8,C1D_9,TYPMEN5_2,TYPMEN5_3,TYPMEN5_4,TYPMEN5_5,TYPMEN15_11,TYPMEN15_21,TYPMEN15_23
INFOH,-0.005747009351990423,0.0008324720846907073,0.07325009254554232,0.06946303949092823,0.07458880439875307,-0.01507439437036236,0.07558995744802931,0.07206032045938614,0.07670252998463206,0.046517347571215235,-0.0003716574972489946,0.050524672114720934,-0.05028727036870811,-0.04454353759463805,-0.04184368490711354,0.0024734525628111593,-0.027678398116039525,-0.008935607967788903,0.02182180583926379,0.0003808119113730663,-0.02472174075973704,0.04341912194679063,-0.005546475883518322,-0.03196839605785914,-0.03460476326028068,-0.005096376948845922,-0.00655322478385294,-0.021579293580312155,-0.024584132256833993,-0.0038127176058224345,0.045846113628900564,0.06432168405074826,-0.0035932072824065497,0.0029023659977823434,-0.022221965149175037,-0.008389022928552368,0.037522755353775354,0.022720725597960015,-0.03817551259291132,-0.02553463379902888,-0.03845147363005961,-0.029287968457381172,-0.008953579960891741,0.014075419787649973,0.04021159725281685,0.06856750906905504,0.08875433122691019,-0.017645032661825967,0.0008444496384329537,-0.015249406909800079,-0.017742327475893153,-0.00913641239566271,-0.003555421227069481,1.0,0.06511368662681619,-0.011053508529662744,-0.008699141750933658,0.012627200909980773,0.03834829456292211,0.04409854256858761,-0.02332478153618265,0.2001181357201967,-0.00475553491101045,-0.012858214112556462,0.0035041807340823452,0.001943077992668681,0.006859777080434795,-0.013572894823401023,-0.0038709894659096768,-0.0010641798975616716,0.01841732273189835,-0.01550735785944716,-0.009275478290074772,0.002410672308922242,0.03440896643712913,0.0017670015315182706,0.013887567757124427,-0.04116682963077693,-0.01148619488259346,0.037695610776252976,0.028987949797966147,-0.0014371742340291219,0.010167225994582054,-0.008695851519963244,-0.009444756709191489,-0.04554234247933063,-0.011841356381788562,0.01712930629692366,0.03810525053860393,0.01344525527534542,0.012719651297577968,-0.008985972789091655,-0.01113711726125821,0.0010412637777374191,-0.0030492202869284338,0.014711600783340955,-0.02223659381395863,0.01066183957380329,0.001577352670573233,-0.0006495437198265026
FINETUD,0.02251403673425259,-0.011297195881778188,0.09830212630827596,0.09358426259407587,0.09978183275103318,0.0009921558567416388,0.0946580313976036,0.09061964524245598,0.0957210849934805,0.05709494244139663,0.013946917491753091,0.09724124321065958,-0.09780115529312183,-0.028881862791922293,-0.02634510498920559,-0.014140816412213562,-0.04525178807255128,-0.0029561767621540005,0.06720267632217854,0.03218466797451562,-0.040410481870938805,0.06113600998153494,-0.0005819583903859095,-0.009577698542515275,-0.01735108342320495,6.908231478434503e-05,-0.052556987859371615,-0.0025523640931472973,-0.022489345161395242,-0.016332119115524804,0.05892139862990745,0.024304850934053032,0.0016606210948669283,-0.042574331181976635,-0.05107233050532734,-0.03521088330178273,0.03745059663711945,0.021743314648278576,-0.029846358530441784,-0.02374294437915025,-0.032858168076769556,-0.01719027818577237,-0.018921203037065563,0.01986843882647168,0.035436968833378296,0.07595061232632293,0.07746330990044188,-0.0214531405843255,0.011716781935167002,-0.013883226780469072,-0.008373663533807606,-0.012330863112653943,-0.0059963962365528764,0.06511368662681619,1.0,-0.011406638256817836,-0.013479739505047246,0.016398993813702935,0.035967630205342896,0.060891394311673674,-0.030443875068112764,0.14039123833966632,0.17909544177888226,0.4561495350279808,-0.0051706245854101765,-0.012886290487308643,-0.0026965987921317705,-0.010779545637401517,0.0021750672787353427,-0.00589903291965822,-0.00599754519837898,-0.009643715214165814,0.0031687718666478554,-0.0054179834239515695,0.041366314894420164,0.0287226433305609,0.015439586009112717,-0.054673766507359285,-0.015755544717742265,0.03943096365791449,0.045132887718956675,-0.0018445176004768177,0.006451817352236556,0.0030309374755014937,-0.011641299556818897,-0.050651148632275655,-0.028742780440422094,0.020856227444150638,0.05948718233364706,0.009628599042086442,0.017407178180927057,0.0015807683069384022,-0.010053144234033999,3.515505265033508e-05,-0.03389310580934774,0.036416664786359604,-0.007844873724703204,-0.005767996775170498,0.003370885836328831,-0.005767996775170496
SUPH,-0.012423587747732043,0.0021038781430952258,-0.03138207668268963,-0.03355385269808625,-0.028641848418158335,-0.00669511261038731,-0.028922687876748204,-0.03189300116157341,-0.025580910923700767,0.000699271238784724,-0.0035734895713745666,-0.043238001129438826,0.04340036301231363,-0.01829052949597568,-0.01576946409856708,-0.004851718867666177,0.013660108831997924,0.03536961583439928,-0.006965718745067491,-0.012985577314692336,0.006914815202033367,-0.03461420648686006,-0.0022411341442116913,-0.017973474446121806,-0.017502264892803158,-0.0017028231820909357,-0.005423865450195507,-0.043085982532827326,-0.02377870942212711,0.28329079655286543,-0.18279375883804896,0.09887181774597857,0.04438036173190486,0.12659946399619498,0.13474175652964462,0.17148955950350953,-0.010986631156810183,-0.014016239030426736,0.010152745340872599,-0.006478522100472434,0.007913136487534478,0.0018196558363228837,-0.0017041315145012812,0.030579016338076668,-0.02623719974990226,-0.01847577502493042,-0.08280728482297735,-0.017976183654104503,0.04425485320905456,-0.0013295502538181797,0.0015887291774682468,0.00039685766352558395,-0.012186118035014884,-0.011053508529662744,-0.011406638256817836,1.0,-0.0004339654287079683,-0.018535426503857096,0.03747952068455065,-0.05476228786443923,0.017400765856658,-0.06895941095928616,-0.005071197823976353,-0.004815340930887842,-0.006654780604256076,0.010427772595481742,0.013392673661685554,-0.003269937960628027,-0.00674226649037316,-0.011958947699051176,0.05025010479758938,-0.009226780919893195,0.01200701451136486,0.034597165101989805,-0.01632012267288579,-0.0637494700666148,-0.0024390591497119715,-0.004566576845167108,0.005606588583718535,-0.012847228313944433,-0.006463370826556118,0.0035634052499434387,0.0010528626113635586,3.1467111192322e-05,-0.0056966565769843,-0.003877033915559631,0.01364617346966502,-0.011543625766561762,-0.01211487192059864,-0.00022185000717659038,-0.008036210904218837,-0.0006514797341446715,0.000729786645751091,-0.0013812970434299771,0.01507015493600008,-0.012143571067164453,-0.003407706363073221,-0.00069060539616332,-0.001196213429679034,-0.0006906053961633207
SUPA,-0.013183875223426974,-0.004626249256998504,-0.018292798376739947,-0.017524613130924904,-0.01847181046679449,-0.008769269434210502,-0.017545152399788037,-0.016808784089940184,-0.017731072598857568,-0.00875866179098449,3.9859176897929836e-05,-0.019549690460233287,0.019399391674310224,0.00041403097705866316,0.0020259754577949853,-0.00229683222864813,0.009925907693438908,0.010175124522667738,-0.0004773490423931692,-0.009131143089924508,0.00014717777067974543,-0.009787539066329058,-0.0008621885553816643,-0.004373132686618103,-0.006408126433396799,-0.0005680829787383211,0.001454247489421268,-0.0037076231439212085,-0.0014319963624099682,0.021196825688503534,-0.06268935809698355,0.0016817822495589537,-0.007151466101521714,0.021027794363982926,0.033736932271485165,0.013841785912935105,-0.018314268630412137,-0.011600446213040416,0.004008259423706069,0.0006242234159705198,-0.0010888092653113378,0.004125965553578174,-0.005345824064793556,-0.0059571767156817446,-0.008887049997517365,-0.005989500389800416,-0.02973829765171747,-0.005630356976344143,-0.0040096907865626,-0.00383036604413543,-0.006157160340773961,-0.000791887282694346,0.0005881369327477126,-0.008699141750933658,-0.013479739505047246,-0.0004339654287079683,1.0,-0.004420319830477209,-0.00018190579063268153,-0.019320922097954083,-0.0030921306711896544,-0.02405423613969404,-0.0012816623834232068,-0.0017386986354400154,-0.001936476780893333,-0.013516826750197638,-0.011437193463169607,-0.0026653715938069066,-0.0022425423745525306,-0.004505294972332655,-1.603320435140151e-05,-0.0038034664089504006,0.0015189034199850236,0.004691685062224148,-0.01103838312046058,-0.022891560198364688,0.016343343045795124,0.0018454512580124995,-0.0013831764803294258,-0.010127586130451996,0.0007583345892015925,0.010954175716382878,-0.005089808558743574,-0.0017573088049445715,-0.002064802452361308,0.0019656950420302148,0.0065025154647966035,-0.0038116629889176,-0.003782058107567355,-0.0026784079246285866,-0.006967612965192413,-0.00187490191755665,-0.0019990276696359287,-0.0004609728632401457,0.003371729871151323,-0.01205212216284788,0.016264667325863215,-0.00023047203956072098,-0.00039920590024300435,-0.00023047203956072103
DEBUTH,-0.011070753858906815,-0.004270806857172021,0.028901027141405543,0.026064893225643922,0.030602318851413877,-0.006909150307501343,0.03002169686389301,0.027496380722074745,0.03144408899027546,0.010691166764637381,-0.006092162251908561,-0.017968623498344775,0.01832071629351292,0.042218049044466216,0.04109035858060738,-0.010047902050846238,-0.008501879336233439,-0.006259690278574749,-0.017046176523232787,-0.004641339886974306,0.0032592401264701764,0.012373694997361141,0.0029976591853119344,0.02486936547240222,0.028893830479095575,-0.01031922987256903,0.006586683035706922,0.01564736107877953,0.00517366092829801,-0.013896246100988512,-0.01010693390459037,-0.07426152133172914,0.03140992336303357,-0.09887367356165574,-0.03473313505230139,-0.05650030432298144,0.10569711543347311,0.1717316861244559,0.02740967672348712,0.01307057063080724,0.025074760248588304,0.013534416885558436,0.21878712873769526,-0.007877196093171559,0.014764059120751868,0.034648643833982244,-0.026993881372870114,-0.015706240582671165,-0.009943298251968406,-0.049814763181641054,-0.05495848253307531,-0.02356070593420354,-0.014303246853822903,0.012627200909980773,0.016398993813702935,-0.018535426503857096,-0.004420319830477209,1.0,0.47517096852187707,0.003895121897538165,-0.03283961716119692,0.08388314384241023,-0.010595206627130996,-0.012144264207774494,0.006899759111559472,0.0197259514584218,0.019298187732225275,-0.003965335382511016,-0.00965224229949777,0.016444165035935758,-0.014969027665376548,0.009521300085026317,0.009557502349696077,-0.003590262815635052,0.00036694920396652177,0.01219748663741155,0.01136254828019164,-0.005925317240806112,0.006170037239234747,0.0015134028494263206,0.0062975032635267,-0.006348927584005998,-0.01097451645360359,0.000970216755333058,-0.005542916965832145,-0.006679642534724876,-0.0009958097116274912,-0.006583221103068724,0.02265342354020554,-0.00443410698788397,-0.004352198460574825,-0.008440992709057004,-0.001348228210935041,-0.002759931011708671,0.006817628245945808,-0.00713510076743689,0.00226203788599053,0.001075547097100666,-0.0015395005393920441,-0.002853135198892446
FINH,-0.01849822380191087,-0.0033143049389968648,0.10218388618202073,0.09524315034038926,0.10550062333412359,-0.00666929990719497,0.10287356576119543,0.09618442056659265,0.10603131848798353,0.027053477522159062,-0.0013075302608960937,-0.04749246922289718,0.047776438471410144,-0.0007862512087584435,-0.009796081196458093,-0.027185797826690724,-0.014039771268345734,0.06634386175310827,-0.020314712598336532,-0.01810782304313971,0.007625732077362448,0.055128190738433315,-0.013443798111351088,-0.016166089501114585,-0.021421269116415512,-0.008466355959902019,0.018505658289704286,0.0012035034611518223,0.03162770509631038,0.054843508276052076,-0.08500601377094137,0.19557904563213802,0.03636607943720916,0.10005295669231165,-0.1076625319801316,-0.18338835071054985,0.19399308709622992,0.16901358132269015,-0.12205700260086286,-0.07712007682599667,-0.12246711936682174,-0.07926904961523325,-0.2878574597696056,0.026796018671415598,0.037126317827063014,0.11201261151190164,-0.028963814049621058,-0.04603267090816224,0.08361805199451629,-0.05368152476313898,-0.06522187850966317,-0.03689177366032236,-0.009205560814056908,0.03834829456292211,0.035967630205342896,0.03747952068455065,-0.00018190579063268153,0.47517096852187707,1.0,0.03358749820592599,0.0681179869251432,0.22522696706566514,-0.008212915358495871,-0.024098607070793147,0.01474055873074955,0.05037252708532871,0.04775800600478869,-0.024062894208051955,-0.01650614150111194,-0.001899287458789723,0.010182735195372364,-0.0030437856377864897,-0.004484144980855769,0.029442960205154717,0.045603523909131305,-0.03760944748280811,-0.018793191811365503,-0.013070459841248067,0.020089444264426173,0.005824443612435753,0.003662497367549458,-0.022332241886921036,-0.011145457880190302,-0.006153618060042981,-0.01024628190853051,-0.01811202803150277,0.02777290221040664,-0.004386613161343301,0.0063064923463560215,-0.02190811265245728,-0.0008683018544870262,-0.009424612462706601,-0.007971606663816466,0.0023779846971973373,0.013218284858278738,-0.010545802575539425,-0.002976651390529356,-0.0019788131234925515,0.0012280038299932506,0.0026287959367242704
REVMENS,0.02175910159134898,-0.004229155536367965,0.1766342808028123,0.18365123021111326,0.16575518348799465,0.026609630723023314,0.1636862766927608,0.17056880274968744,0.15341363154067303,0.01633797967690842,-0.008486028536478132,-0.023201669601462832,0.023537116915351455,-0.014968400308438422,-0.017483515349767945,-0.010367855540450563,-0.029544348834098334,-0.0457258514330445,-0.0014259917446435098,0.01517074739407221,0.020526187761628668,0.171286006400362,-0.001287760500659923,-0.04642747422277392,-0.04938891729149081,-0.002317956044822764,-0.0022696624781534504,-0.07124577332322658,-0.017560100463433016,-0.11229312055272968,0.23461228507582163,0.08475503579078514,-0.00579226028751969,0.007546801625618985,-0.10098337443168412,-0.05434752519607126,0.022525598556552274,0.020836936328583407,-0.045333753551766005,-0.011469982453871846,-0.04361482940062151,-0.02216298560089511,0.013005430097581691,0.03740193289598049,0.08874500427687598,0.05972299050759613,0.15233081738564974,-0.011573593861004908,0.01036858435556792,-0.012781050050751459,-0.010668438977004922,-0.007603252338518676,-0.006940939129845605,0.04409854256858761,0.060891394311673674,-0.05476228786443923,-0.019320922097954083,0.003895121897538165,0.03358749820592599,1.0,0.0076762048958092565,0.13717362675196895,-0.0036888019579753486,-0.01221805083902521,0.011449661472615058,-0.00045609231677920753,0.004375063326376775,-0.025074511192525975,-0.005594840476902349,-0.01625197946629005,0.1015716850539368,-0.017927626461801696,-0.004129702218692991,-0.04225446218824886,0.7121733621947995,0.22637804706429385,-0.0005475315360574504,-0.04072049623276126,-0.0028493359981826426,0.03507331772001023,0.024735753618733234,0.009388907937836928,-0.005155532078978035,-0.010337797563900502,-0.010998107404915386,-0.03721724022414773,-0.011858950630727151,0.03746738965587657,0.03648701088779238,-0.0007996290665088869,0.0015747723244768238,-0.010538473472727858,-0.00990584428827693,-0.0035141573121051243,-0.020034339846300906,0.03372927751426946,-0.026542433526130713,-0.0020294520893722116,-0.0016273632403747348,-0.004209317281533503
KMANNU,0.012499289412096139,-0.01712465146273594,0.030939424043614817,0.026729087349978926,0.033787090048006375,0.015784008315060157,0.025487095243102578,0.021316893179515833,0.02846246132349415,-0.022600487286263557,0.0018349170492156107,-0.015647019567585185,0.015318706364809328,-0.014334194711701363,-0.029250046808610874,0.003152755086631529,-0.001713930248492973,0.06309449187340599,-0.0033177044592796134,0.019670835861759096,-0.0033425692471512327,0.010483076573577037,-0.006975120289644004,-0.0508910324589993,-0.05284102444136275,-0.004916042431532586,0.018729075606822777,0.024016446601088835,0.20954604139418195,0.11031592294930082,-0.09921173659954584,0.21196782060979916,0.0026726880681791887,0.11666611569301767,0.030475814789654724,0.006739751000762249,-0.01818729105664102,-0.05593383918007752,-0.010599873647162575,-0.012446285638661745,-0.01078994882046383,-0.008824227783216954,0.0671224282284489,0.04555093923126033,0.07281090129625327,0.043213397498566425,-0.07268739963743921,-0.01923872751148224,0.5762379572003224,0.026105957254847618,0.023031528298995144,0.0038085294442731423,0.009898957714928392,-0.02332478153618265,-0.030443875068112764,0.017400765856658,-0.0030921306711896544,-0.03283961716119692,0.0681179869251432,0.0076762048958092565,1.0,-0.05545388767376814,-0.007921805504253657,-0.006214289132604667,0.03282397934678404,0.0639221796201909,0.0618595698687068,-0.008941105174013463,-0.014175123853781344,-0.03258592746596741,-0.05808334739806466,-0.024356752488544565,-0.0015832317399645775,0.060841591754895355,0.04844210714712106,-0.04226838810254489,-0.07934206129230484,0.006030227533710307,0.0323850380640676,-6.68416948061932e-05,-0.025090371694347673,-0.018982122604449054,-0.013021325651653239,-0.011828542356028858,-0.012889591402518033,0.01286129970260329,0.05010187638089646,-0.005694110710278011,-0.030890987373613586,-0.019416459435582657,-0.027391849352956132,-0.013724048264202572,-0.012462463289540076,-2.6005633737874545e-05,-0.008121800080851865,0.009424470881151807,-0.005268323359794996,-0.002111251181404643,0.0012241090566329227,-0.0021721388401576215
TPSINFO,-0.03853498716351149,-0.009641911285526366,0.21143262022120968,0.20014887467991452,0.2156066315611598,-0.04713748708480436,0.21815879471803673,0.20720520821924496,0.22203637546175162,0.07876581548769948,-0.0007791486795739899,0.049111933649512864,-0.048662971212373785,-0.0720324360974886,-0.08302796072854213,-0.02423585141328227,-0.05949097922334659,0.03696226420591976,0.02366874075870772,-0.016960858673094256,-0.048667797222338945,0.12209470444095268,-0.00021275702925325487,-0.06624465036495977,-0.07374084613587646,-0.005433136484450241,0.003751530068217965,-0.048533509543512335,-0.051214317095221444,-0.030047845888648818,0.14827823829864262,0.16482764416168727,-0.0068335153661058575,0.03614921100740046,-0.18406154468680735,-0.1919574836026094,0.0889299044686111,0.05727559488611314,-0.10735425550158037,-0.05564531547282028,-0.10393498330146342,-0.06411782173788184,-0.09262775872527343,0.0252909503285076,0.07960743159863709,0.09338713808444245,0.2023346984340219,-0.04393460910474218,0.013941755232114186,-0.10348292171585144,-0.11510968575099689,-0.04939687829627353,-0.0061188406499368304,0.2001181357201967,0.14039123833966632,-0.06895941095928616,-0.02405423613969404,0.08388314384241023,0.22522696706566514,0.13717362675196895,-0.05545388767376814,1.0,-0.00363984004155248,-0.027491557125481184,-0.012187099562130332,0.030729878867055496,0.0358555370273394,-0.03030572260671894,-0.03346349912933585,-0.025843681645002257,0.0741766438365522,-0.03421723963876386,-0.002125892029772731,0.00169949823154837,0.10295896720854635,0.006084464035286694,0.02502201335855072,-0.08072209199300806,-0.022189727459754907,0.06659602857322826,0.05973612518026937,0.00599962369358532,0.012999160897701065,-0.006520566864883006,-0.014391807036825603,-0.08590900598570625,-0.04180866485549336,0.04680593356343722,0.08473130219745119,0.01790952976318086,0.02931418401865657,-0.0026180520404419736,-0.013690068541447683,0.0026775872815273448,0.0066934782316404005,0.007305421962724719,-0.025396953754487202,0.008727152131810335,-0.0007621149889501453,0.006674807107324828
AGFINETU,-0.004321677269625868,-0.0013870779607884237,-0.0015816390979250417,-0.0010462282784139923,-0.002005956214291465,-0.0037979374485042497,-0.000841323403707403,-0.0002660056525858143,-0.001320486758419116,0.003917681253962081,-0.019632219078235667,-0.004939258371228065,0.00509272340566584,0.0036029125569101814,-0.0027077004439720965,-0.0019865243618279165,-0.007056066879805428,0.006532115469414062,-0.0030187366627108755,0.0012472364912420218,-0.008525464894011878,0.0024471941626252303,-0.00018718019054165912,-0.006673784649664687,-0.007207791549915326,0.000766383924484385,-0.09194284066465296,-0.0027529126913415124,0.007764447751298769,-0.003639057041483788,-0.008427410609237187,-0.007807834933641079,-0.0027423074849950426,-0.014363965415280806,-0.01243828020660858,-0.012864420769020871,0.008169081121475416,-0.00458517996396892,0.008912650435414188,-0.0035978061496252435,0.009954987277944083,-0.003689802704881258,-0.0056650827711000155,-0.0018592864210526122,-0.0033990460243327027,-0.0022937425504773786,-0.015205121274323287,-0.0058983485292409465,-0.0051851563419825965,-0.006268830934860219,-0.007185457517083075,-0.0027781080525983845,-0.005040814255617094,-0.00475553491101045,0.17909544177888226,-0.005071197823976353,-0.0012816623834232068,-0.010595206627130996,-0.008212915358495871,-0.0036888019579753486,-0.007921805504253657,-0.00363984004155248,1.0,0.37332533513072724,-0.021919085361919447,-0.007233032030696471,-0.009440343708410771,-0.0031320948199741626,0.045114112948617856,-0.0027775214607899767,-0.0170868636535952,-0.0030019935658100634,0.004128018797719212,-0.0005533327089866282,-0.003125262857348561,-0.023782304108386408,-0.008763955481949838,-0.0009042046303831294,-0.005070655752601053,-0.009589547840289576,-0.005663083169010973,-0.006824902002369224,-0.0029966718525340865,-0.0012086339579039545,-0.0015486523672049097,0.00722282437724561,-0.007695699315694935,-0.008781407087736337,-0.00603463316157995,-0.007279260181950537,-0.005933767562884609,-0.0013597695897013267,-0.0015155021124039075,-0.0002263282089657625,0.006262913728289569,-0.009346147079840033,0.0063549243392125926,-0.00019711386353112213,-0.00014752738508670279,-0.0001971138635311222
ANFINETU,0.016918404787397798,-0.00837281438688415,-0.01639204001147988,-0.015381992503115201,-0.016834454844816313,0.019997337349754844,-0.02129733285675351,-0.02055464474983778,-0.021391403530960588,-0.029382347219154614,-0.009679478885581167,-0.029943889732076897,0.029354629845775988,0.027345952557107058,0.03320544594841377,-0.0025263818839693646,0.010625911343115406,-0.007631497941611778,0.0036974902137234984,0.016669614980557877,0.02162166763000636,-0.00940169641756412,-0.000983067908724533,-0.036499957324500405,-0.03179780041786657,-8.512765598446945e-05,-0.12400163529657747,-0.02853990533124132,0.003181176883977651,0.0030262544770868894,-0.015238663287075365,-0.0198676136355384,-0.011818101463849642,-0.008342210860256358,-0.004465798432290745,-0.01623699682450269,-0.004975128655332274,-0.014471421934687223,0.01712187007349419,-0.004887728509364214,0.01089932302365196,0.003623262123330737,-0.00379704033134747,-0.006816947673877432,-0.011799076147824186,-0.011263263142623972,-0.012600577591731749,-0.004886699781502827,-0.005523530327401347,-0.0020366697915868053,0.003053540721184655,0.00165037509818166,-0.007066896405332128,-0.012858214112556462,0.4561495350279808,-0.004815340930887842,-0.0017386986354400154,-0.012144264207774494,-0.024098607070793147,-0.01221805083902521,-0.006214289132604667,-0.027491557125481184,0.37332533513072724,1.0,-0.04376491195922971,-0.026519080036975163,-0.0282247420563019,-0.005237822390131556,0.01572784825264402,-0.0345175959316747,-0.006207220095047133,-8.074564972324592e-05,0.0033425000397345646,-0.0012310057455747604,-0.009929215329686939,-0.02114252903773009,-0.00437791657306041,0.0067910793948527904,-0.01695863779913625,-0.01650407623694312,-0.011135482964584496,-0.003172510937451882,0.0008430253341354141,0.012838722327772351,-0.0023644988875781243,0.007104182284325599,-0.014528990503913099,-0.022870150668339664,-0.011488260984583571,0.003914501823803084,-0.007515611192441778,0.025840389330525775,-0.002341040732816249,-0.00033148185707939835,-0.018235259620936903,0.0010612284690103679,0.029929208098057467,-0.000276251290051222,-0.00022325391520654954,-0.00027625129005122667
WHO,0.0038577234152729865,-0.010766540148041277,0.02696365967509387,0.02760703948238144,0.025676737545855966,-0.00031203940601506484,0.0282756261892879,0.028575947473905544,0.027277808999371562,0.00017921393910664798,0.00468063397069639,0.02565103288833533,-0.025809200265791987,-0.03542089791477867,-0.042166451539791705,-0.03075268852496781,-0.011130592721164125,0.007937116246768716,0.005248591558448665,0.007241203129197783,-0.020348720514181427,0.024464494298577423,-0.011929080790823561,0.026979065330379193,0.03486011369526342,0.00297467271565275,0.04932313755325476,0.035058523334152394,-0.008994856325441128,0.019199615471726397,-0.017866315236954054,0.0036124768550703755,0.01934271431174419,-0.011717915945467972,-0.0052586455560321215,-0.007276297847586067,-0.0012588101946373461,0.00355904166319845,0.010877545901809175,0.012884850102923005,0.007943111781071597,0.00585817787335093,0.005351758959811944,0.006162503726085933,-0.00980779906339434,-0.030493153762911136,-0.012795926013641292,-0.0730378155399215,0.023393058331543398,-0.03161283788508289,-0.04180859143747543,-0.02207051235556766,-0.10817482873792925,0.0035041807340823452,-0.0051706245854101765,-0.006654780604256076,-0.001936476780893333,0.006899759111559472,0.01474055873074955,0.011449661472615058,0.03282397934678404,-0.012187099562130332,-0.021919085361919447,-0.04376491195922971,1.0,0.004304714269529924,0.10647706899062426,-0.05732960645948697,0.004015082810844921,-0.009488667291554937,-0.03004675881870682,-0.0010027630245571203,0.011188898615971393,0.005738796579579074,0.012526081806570872,0.04784234783346394,-0.021733542547789017,0.3381462634519034,0.46437643453066824,0.06380840308433817,-0.16728914035816894,-0.3338806046056052,-0.2417410542374037,-0.11489535893294198,-0.13499973267200255,0.3169305543456392,0.4596183181011663,0.10610370146884915,-0.1067614253985555,-0.2862648438595153,-0.27031788463405493,-0.12258376454702133,-0.130699283457438,-0.0007528907518243863,0.006380377747666432,5.959561954879755e-05,-0.01013982469809054,-0.004758296884950523,0.00425913265535998,-0.008882414546204432
pondcal,-0.036117291772596066,0.02003938220903738,0.019457133316026318,0.013210017158132624,0.024394679883242322,-0.043929856666171226,0.02490163285551838,0.01913816409933757,0.029284747185192774,0.0071569903993896145,-0.0012017428833031643,0.06078176525773467,-0.06000383442701714,0.0415346853242416,0.03444026833212344,-0.003340608758723221,0.015537233427011382,0.1353765418085364,0.01952083606886107,-0.043887581287247186,-0.009259009135929119,-0.005460983993806012,-0.007550536605088026,0.016137888086390408,0.014322590248208169,0.014335469473270086,0.024108106511208163,0.09725794116403172,0.051629425512551355,0.013139165760260217,-0.04822228411703002,0.06070852798933428,-0.003291964151387125,0.0515122927226127,0.022530236391091033,-0.026282320854895666,-0.014174890501176825,-0.026830299116546403,0.011556694898083796,-0.001465754742471881,0.008922721537690508,0.012835048330207297,-0.01790982569757287,0.013510033007568185,0.010430728701832885,-0.012998268757973205,-0.12448937137487637,-0.004939776790904012,0.057905134292522864,-0.005989881379675969,-0.008920876010608973,-0.003693483980019882,-0.004075408207216111,0.001943077992668681,-0.012886290487308643,0.010427772595481742,-0.013516826750197638,0.0197259514584218,0.05037252708532871,-0.00045609231677920753,0.0639221796201909,0.030729878867055496,-0.007233032030696471,-0.026519080036975163,0.004304714269529924,1.0,0.9519845342991896,0.00024306143743089108,0.023184253551679572,-0.004648441599092985,-0.11017734580932176,-0.0011758937116724312,-0.007767844158317402,0.013171519603492299,0.00891597182591667,-0.012098998045127745,-0.049520921780023375,-0.002944819337763436,0.006249636373876652,0.0006340603945010468,-0.002155526616879496,-0.013843110757032477,0.003736903150634308,-0.007804552534539821,0.0018045827898598979,0.002259795009600438,0.007452586538641745,-0.0028823342368626387,-0.008731112515144985,-0.008071810872613853,0.0033077105377746037,-0.007183553465535459,0.006548306472992866,-0.006167440286459726,0.028673467401240757,-0.03904890384548968,0.02183912345400514,-0.004451794188803059,-0.004880428742006003,-0.003881311697777661
